employee_id,name,department,position,hire_date,exit_date,is_active,salary_band,region
EMP-03784,Karyawan-03784,MARKETING,Customer Service,2018-04-14,,1,Band-3,Semarang
EMP-03785,Karyawan-03785,Marketing,Marketing Executive,2025-09-10,,1,Band-2,Jakarta
EMP-03786,Karyawan-03786,Mktg,Marketing Executive,2024-07-15,,1,Band-1,Surabaya
EMP-03787,Karyawan-03787,Marketing & Customer,Customer Service,2019-03-06,,1,Band-5,Surabaya
EMP-03788,Karyawan-03788,Marketing/Customer,Marketing Executive,2019-09-03,,1,Band-2,Bandung
EMP-03789,Karyawan-03789,MARKETING,CRM Analyst,2022-05-04,,1,Band-4,Bandung
EMP-03790,Karyawan-03790,Mktg,CRM Analyst,2021-06-24,2025-08-17,0,Band-1,Semarang
EMP-03791,Karyawan-03791,MARKETING,CRM Analyst,2023-03-27,,1,Band-2,Makassar
EMP-03792,Karyawan-03792,Marketing/Customer,Brand Manager,2024-04-27,2025-06-03,0,Band-4,Bandung
EMP-03793,Karyawan-03793,Marketing & Customer,CRM Analyst,2022-11-26,,1,Band-1,Medan
EMP-03794,Karyawan-03794,Marketing,Brand Manager,2017-04-03,,1,Band-3,Bandung
EMP-03795,Karyawan-03795,Mktg,CRM Analyst,2021-05-28,2025-06-24,0,Band-4,Lainnya
EMP-03796,Karyawan-03796,MARKETING,Brand Manager,2023-07-07,,1,Band-2,Surabaya
EMP-03797,Karyawan-03797,Mktg,Customer Service,2021-03-15,,1,Band-2,Medan
EMP-03798,Karyawan-03798,Marketing & Customer,CRM Analyst,2020-05-09,,1,Band-3,Medan
EMP-03799,Karyawan-03799,Marketing & Customer,Brand Manager,2023-10-10,2025-09-04,0,Band-2,Surabaya
EMP-03800,Karyawan-03800,Marketing/Customer,Digital Marketer,2019-04-24,2025-07-06,0,Band-1,Jakarta
EMP-03801,Karyawan-03801,Marketing/Customer,Brand Manager,2023-07-01,2025-08-28,0,Band-3,Lainnya
EMP-03802,Karyawan-03802,Marketing,CRM Analyst,2021-12-20,2025-04-07,0,Band-5,Semarang
EMP-03803,Karyawan-03803,Mktg,CRM Analyst,2018-07-18,,1,Band-2,Jakarta
EMP-03804,Karyawan-03804,Marketing & Customer,CRM Analyst,2024-10-19,,1,Band-4,Jakarta
EMP-03805,Karyawan-03805,Marketing & Customer,Brand Manager,2021-10-24,,1,Band-2,Bandung
EMP-03806,Karyawan-03806,Mktg,Digital Marketer,2022-02-21,,1,Band-2,Bandung
EMP-03807,Karyawan-03807,Marketing,Digital Marketer,2025-12-12,,1,Band-3,Lainnya
EMP-03808,Karyawan-03808,MARKETING,Marketing Executive,2025-10-04,,1,Band-1,Lainnya
EMP-03809,Karyawan-03809,Marketing & Customer,Customer Service,2021-12-14,2025-05-05,0,Band-2,Surabaya
EMP-03810,Karyawan-03810,Marketing/Customer,Digital Marketer,2018-08-17,,1,Band-1,Lainnya
EMP-03811,Karyawan-03811,Mktg,Brand Manager,2023-05-19,,1,Band-3,Semarang
EMP-03812,Karyawan-03812,Mktg,Marketing Executive,2025-01-01,,1,Band-2,Jakarta
EMP-03813,Karyawan-03813,Marketing & Customer,Digital Marketer,2022-10-03,2025-06-22,0,Band-4,Makassar
EMP-03814,Karyawan-03814,Marketing & Customer,Brand Manager,2024-07-07,,1,Band-2,Semarang
EMP-03815,Karyawan-03815,Marketing & Customer,Digital Marketer,2019-09-26,,1,Band-5,Semarang
EMP-03816,Karyawan-03816,Marketing & Customer,CRM Analyst,2021-05-09,,1,Band-1,Jakarta
EMP-03817,Karyawan-03817,Marketing & Customer,CRM Analyst,2021-11-26,,1,Band-1,Medan
EMP-03818,Karyawan-03818,Mktg,CRM Analyst,2022-04-12,2025-08-24,0,Band-4,Surabaya
EMP-03819,Karyawan-03819,Mktg,Brand Manager,2022-09-27,,1,Band-3,Bandung
EMP-03820,Karyawan-03820,Mktg,Digital Marketer,2021-01-01,,1,Band-1,Semarang
EMP-03821,Karyawan-03821,MARKETING,Digital Marketer,2023-06-12,,1,Band-1,Jakarta
EMP-03822,Karyawan-03822,MARKETING,Marketing Executive,2019-06-12,2025-09-10,0,Band-1,Bandung
EMP-03823,Karyawan-03823,Mktg,Brand Manager,2016-05-18,,1,Band-1,Medan
EMP-03824,Karyawan-03824,MARKETING,Digital Marketer,2019-08-10,2025-09-21,0,Band-1,Jakarta
EMP-03825,Karyawan-03825,Marketing,Customer Service,2017-10-19,,1,Band-4,Semarang
EMP-03826,Karyawan-03826,MARKETING,CRM Analyst,2025-10-14,,1,Band-1,Semarang
EMP-03827,Karyawan-03827,Mktg,Marketing Executive,2022-11-05,2025-05-09,0,Band-1,Jakarta
EMP-03828,Karyawan-03828,MARKETING,Digital Marketer,2019-01-02,2025-06-15,0,Band-1,Jakarta
EMP-03829,Karyawan-03829,Marketing/Customer,Brand Manager,2024-09-18,,1,Band-2,Lainnya
EMP-03830,Karyawan-03830,Marketing,CRM Analyst,2021-12-27,2025-06-02,0,Band-1,Makassar
EMP-03831,Karyawan-03831,Marketing & Customer,Customer Service,2023-11-27,,1,Band-4,Semarang
EMP-03832,Karyawan-03832,MARKETING,Brand Manager,2022-05-21,,1,Band-4,Medan
EMP-03833,Karyawan-03833,Marketing & Customer,Brand Manager,2019-01-25,,1,Band-1,Semarang
EMP-03834,Karyawan-03834,Mktg,Customer Service,2018-03-21,,1,Band-4,Makassar
EMP-03835,Karyawan-03835,Mktg,Customer Service,2021-07-07,,1,Band-1,Semarang
EMP-03836,Karyawan-03836,Marketing & Customer,Customer Service,2022-10-06,,1,Band-1,Jakarta
EMP-03837,Karyawan-03837,Marketing & Customer,Digital Marketer,2020-06-26,,1,Band-1,Surabaya
EMP-03838,Karyawan-03838,Marketing/Customer,Digital Marketer,2020-11-11,,1,Band-1,Semarang
EMP-03839,Karyawan-03839,MARKETING,CRM Analyst,2022-09-14,,1,Band-3,Makassar
EMP-03840,Karyawan-03840,MARKETING,Marketing Executive,2024-01-22,,1,Band-2,Surabaya
EMP-03841,Karyawan-03841,Marketing/Customer,Digital Marketer,2024-04-06,,1,Band-3,Jakarta
EMP-03842,Karyawan-03842,MARKETING,CRM Analyst,2021-09-22,,1,Band-2,Lainnya
EMP-03843,Karyawan-03843,Marketing & Customer,Brand Manager,2023-03-21,2025-09-09,0,Band-2,Makassar
EMP-03844,Karyawan-03844,Mktg,Customer Service,2020-02-25,2025-11-21,0,Band-4,Makassar
EMP-03845,Karyawan-03845,MARKETING,Brand Manager,2023-09-10,,1,Band-3,Medan
EMP-03846,Karyawan-03846,Mktg,CRM Analyst,2024-09-21,,1,Band-1,Bandung
EMP-03847,Karyawan-03847,MARKETING,Customer Service,2020-06-01,,1,Band-2,Jakarta
EMP-03848,Karyawan-03848,Marketing,Marketing Executive,2024-05-05,,1,Band-5,Jakarta
EMP-03849,Karyawan-03849,Marketing,Marketing Executive,2018-04-12,2025-07-19,0,Band-1,Makassar
EMP-03850,Karyawan-03850,Marketing/Customer,Customer Service,2021-07-05,,1,Band-3,Jakarta
EMP-03851,Karyawan-03851,Mktg,CRM Analyst,2022-10-17,,1,Band-4,Bandung
EMP-03852,Karyawan-03852,Marketing,Brand Manager,2023-08-05,,1,Band-3,Makassar
EMP-03853,Karyawan-03853,Mktg,Digital Marketer,2023-04-07,,1,Band-1,Lainnya
EMP-03854,Karyawan-03854,Marketing,Digital Marketer,2021-03-05,,1,Band-1,Jakarta
EMP-03855,Karyawan-03855,Marketing & Customer,CRM Analyst,2017-03-10,2025-08-15,0,Band-1,Lainnya
EMP-03856,Karyawan-03856,Marketing & Customer,Marketing Executive,2020-04-05,,1,Band-4,Semarang
EMP-03857,Karyawan-03857,Marketing,CRM Analyst,2018-11-27,,1,Band-3,Lainnya
EMP-03858,Karyawan-03858,Marketing & Customer,Digital Marketer,2017-04-13,,1,Band-3,Medan
EMP-03859,Karyawan-03859,Marketing/Customer,Brand Manager,2024-05-22,,1,Band-2,Medan
EMP-03860,Karyawan-03860,Mktg,Digital Marketer,2021-05-03,,1,Band-3,Lainnya
EMP-03861,Karyawan-03861,Marketing/Customer,Marketing Executive,2016-12-14,,1,Band-1,Bandung
EMP-03862,Karyawan-03862,Marketing/Customer,Digital Marketer,2015-01-10,,1,Band-1,Surabaya
EMP-03863,Karyawan-03863,MARKETING,Brand Manager,2024-04-17,2025-07-17,0,Band-2,Medan
EMP-03864,Karyawan-03864,Marketing,Customer Service,2024-08-04,,1,Band-3,Lainnya
EMP-03865,Karyawan-03865,Marketing/Customer,CRM Analyst,2023-11-28,,1,Band-1,Lainnya
EMP-03866,Karyawan-03866,Marketing & Customer,Customer Service,2021-08-13,,1,Band-1,Jakarta
EMP-03867,Karyawan-03867,Mktg,CRM Analyst,2024-05-08,,1,Band-3,Bandung
EMP-03868,Karyawan-03868,Marketing,Customer Service,2022-09-03,,1,Band-2,Bandung
EMP-03869,Karyawan-03869,Marketing,Digital Marketer,2024-05-09,,1,Band-4,Makassar
EMP-03870,Karyawan-03870,Marketing/Customer,CRM Analyst,2018-03-18,2025-09-16,0,Band-3,Makassar
EMP-03871,Karyawan-03871,Marketing/Customer,Customer Service,2024-03-04,,1,Band-3,Makassar
EMP-03872,Karyawan-03872,MARKETING,Marketing Executive,2022-01-04,,1,Band-2,Lainnya
EMP-03873,Karyawan-03873,Marketing & Customer,Marketing Executive,2023-07-27,,1,Band-2,Medan
EMP-03874,Karyawan-03874,Marketing,Brand Manager,2022-01-24,,1,Band-1,Semarang
EMP-03875,Karyawan-03875,Marketing & Customer,Marketing Executive,2023-01-04,,1,Band-4,Lainnya
EMP-03876,Karyawan-03876,Marketing,Customer Service,2023-04-06,,1,Band-4,Bandung
EMP-03877,Karyawan-03877,Mktg,Brand Manager,2020-06-18,,1,Band-1,Makassar
EMP-03878,Karyawan-03878,MARKETING,Marketing Executive,2016-03-21,,1,Band-2,Medan
EMP-03879,Karyawan-03879,Marketing,Digital Marketer,2021-05-01,,1,Band-2,Bandung
EMP-03880,Karyawan-03880,Marketing/Customer,Brand Manager,2018-01-22,,1,Band-2,Jakarta
EMP-03881,Karyawan-03881,Mktg,Marketing Executive,2023-04-13,,1,Band-3,Medan
EMP-03882,Karyawan-03882,Marketing,Brand Manager,2021-11-08,,1,Band-1,Jakarta
EMP-03883,Karyawan-03883,Mktg,Customer Service,2021-11-11,,1,Band-2,Semarang
EMP-03884,Karyawan-03884,Marketing/Customer,Brand Manager,2023-08-17,2025-06-18,0,Band-2,Makassar
EMP-03885,Karyawan-03885,Mktg,Customer Service,2023-12-18,2025-08-08,0,Band-4,Lainnya
EMP-03886,Karyawan-03886,Mktg,CRM Analyst,2015-09-20,,1,Band-1,Surabaya
EMP-03887,Karyawan-03887,Marketing/Customer,Customer Service,2016-01-20,2025-06-23,0,Band-1,Medan
EMP-03888,Karyawan-03888,Marketing & Customer,Marketing Executive,2025-04-18,2025-07-06,0,Band-1,Lainnya
EMP-03889,Karyawan-03889,MARKETING,CRM Analyst,2025-05-06,,1,Band-1,Bandung
EMP-03890,Karyawan-03890,Marketing,Customer Service,2018-10-11,,1,Band-3,Semarang
EMP-03891,Karyawan-03891,Marketing & Customer,CRM Analyst,2021-01-05,2025-08-08,0,Band-2,Bandung
EMP-03892,Karyawan-03892,MARKETING,CRM Analyst,2022-07-21,,1,Band-2,Surabaya
EMP-03893,Karyawan-03893,Marketing & Customer,CRM Analyst,2023-11-21,,1,Band-1,Bandung
EMP-03894,Karyawan-03894,Marketing,CRM Analyst,2020-06-01,,1,Band-1,Makassar
EMP-03895,Karyawan-03895,Marketing & Customer,Marketing Executive,2019-12-01,,1,Band-1,Makassar
EMP-03896,Karyawan-03896,Mktg,Digital Marketer,2024-06-27,,1,Band-1,Bandung
EMP-03897,Karyawan-03897,Marketing,Marketing Executive,2019-01-04,,1,Band-1,Medan
EMP-03898,Karyawan-03898,Marketing/Customer,Digital Marketer,2015-08-08,,1,Band-1,Makassar
EMP-03899,Karyawan-03899,Mktg,Digital Marketer,2022-09-21,,1,Band-4,Jakarta
EMP-03900,Karyawan-03900,Mktg,CRM Analyst,2022-07-01,,1,Band-2,Semarang
EMP-03901,Karyawan-03901,Marketing,Customer Service,2018-06-14,,1,Band-3,Bandung
EMP-03902,Karyawan-03902,MARKETING,Customer Service,2024-01-07,,1,Band-1,Medan
EMP-03903,Karyawan-03903,MARKETING,CRM Analyst,2024-12-27,2025-07-27,0,Band-3,Medan
EMP-03904,Karyawan-03904,MARKETING,Customer Service,2025-12-28,,1,Band-1,Makassar
EMP-03905,Karyawan-03905,MARKETING,Brand Manager,2017-11-07,2025-06-22,0,Band-3,Jakarta
EMP-03906,Karyawan-03906,MARKETING,Brand Manager,2024-08-13,,1,Band-3,Medan
EMP-03907,Karyawan-03907,Marketing,Brand Manager,2024-04-07,,1,Band-1,Semarang
EMP-03908,Karyawan-03908,Marketing & Customer,Digital Marketer,2022-09-19,2025-09-20,0,Band-2,Lainnya
EMP-03909,Karyawan-03909,Marketing & Customer,Brand Manager,2024-07-07,,1,Band-3,Medan
EMP-03910,Karyawan-03910,MARKETING,Brand Manager,2025-10-13,,1,Band-2,Bandung
EMP-03911,Karyawan-03911,Marketing & Customer,CRM Analyst,2017-06-12,,1,Band-2,Lainnya
EMP-03912,Karyawan-03912,Marketing/Customer,CRM Analyst,2022-03-24,,1,Band-3,Surabaya
EMP-03913,Karyawan-03913,Mktg,CRM Analyst,2015-11-12,,1,Band-2,Lainnya
EMP-03914,Karyawan-03914,Marketing,Digital Marketer,2021-08-27,,1,Band-3,Medan
EMP-03915,Karyawan-03915,Mktg,Customer Service,2020-08-07,,1,Band-2,Makassar
EMP-03916,Karyawan-03916,Marketing,Digital Marketer,2018-03-28,,1,Band-3,Bandung
EMP-03917,Karyawan-03917,Mktg,CRM Analyst,2021-11-27,,1,Band-1,Makassar
EMP-03918,Karyawan-03918,Marketing/Customer,Digital Marketer,2018-09-19,,1,Band-5,Jakarta
EMP-03919,Karyawan-03919,Marketing/Customer,Marketing Executive,2021-12-11,,1,Band-2,Bandung
EMP-03920,Karyawan-03920,MARKETING,Customer Service,2025-04-15,,1,Band-1,Medan
EMP-03921,Karyawan-03921,MARKETING,Customer Service,2022-09-07,,1,Band-3,Makassar
EMP-03922,Karyawan-03922,MARKETING,Brand Manager,2023-09-17,,1,Band-3,Bandung
EMP-03923,Karyawan-03923,MARKETING,Brand Manager,2024-04-18,2025-10-07,0,Band-3,Semarang
EMP-03924,Karyawan-03924,Mktg,CRM Analyst,2024-04-24,,1,Band-2,Jakarta
EMP-03925,Karyawan-03925,Mktg,Digital Marketer,2021-05-17,,1,Band-2,Lainnya
EMP-03926,Karyawan-03926,MARKETING,Digital Marketer,2025-05-08,,1,Band-5,Jakarta
EMP-03927,Karyawan-03927,Marketing/Customer,CRM Analyst,2023-08-12,,1,Band-4,Surabaya
EMP-03928,Karyawan-03928,Marketing & Customer,Marketing Executive,2018-07-13,,1,Band-1,Jakarta
EMP-03929,Karyawan-03929,Marketing,Brand Manager,2020-09-04,2025-04-13,0,Band-3,Surabaya
EMP-03930,Karyawan-03930,Marketing/Customer,CRM Analyst,2023-05-27,,1,Band-2,Jakarta
EMP-03931,Karyawan-03931,MARKETING,CRM Analyst,2025-04-22,2025-07-16,0,Band-3,Surabaya
EMP-03932,Karyawan-03932,Marketing/Customer,CRM Analyst,2024-02-08,,1,Band-2,Surabaya
EMP-03933,Karyawan-03933,Mktg,CRM Analyst,2019-12-21,2025-05-08,0,Band-1,Semarang
EMP-03934,Karyawan-03934,MARKETING,CRM Analyst,2023-01-04,2025-11-05,0,Band-3,Makassar
EMP-03935,Karyawan-03935,Marketing & Customer,Digital Marketer,2024-04-26,,1,Band-1,Medan
EMP-03936,Karyawan-03936,Marketing,Brand Manager,2016-08-26,,1,Band-3,Lainnya
EMP-03937,Karyawan-03937,MARKETING,Marketing Executive,2025-02-12,2025-07-25,0,Band-3,Makassar
EMP-03938,Karyawan-03938,Mktg,CRM Analyst,2023-11-01,,1,Band-1,Lainnya
EMP-03939,Karyawan-03939,Marketing & Customer,CRM Analyst,2021-09-28,,1,Band-1,Lainnya
EMP-03940,Karyawan-03940,Marketing/Customer,Digital Marketer,2016-10-04,,1,Band-3,Lainnya
EMP-03941,Karyawan-03941,Marketing & Customer,CRM Analyst,2020-09-17,,1,Band-4,Jakarta
EMP-03942,Karyawan-03942,Marketing & Customer,Digital Marketer,2022-05-03,,1,Band-1,Medan
EMP-03943,Karyawan-03943,MARKETING,Digital Marketer,2025-03-23,2025-09-28,0,Band-4,Lainnya
EMP-03944,Karyawan-03944,Marketing & Customer,Customer Service,2023-10-07,,1,Band-3,Semarang
EMP-03945,Karyawan-03945,Marketing & Customer,Brand Manager,2019-10-11,,1,Band-1,Semarang
EMP-03946,Karyawan-03946,Mktg,Brand Manager,2024-04-03,2025-08-05,0,Band-1,Makassar
EMP-03947,Karyawan-03947,Marketing/Customer,CRM Analyst,2018-03-11,,1,Band-4,Semarang
EMP-03948,Karyawan-03948,Mktg,Digital Marketer,2019-11-16,2025-04-27,0,Band-2,Bandung
EMP-03949,Karyawan-03949,Marketing/Customer,Marketing Executive,2021-01-18,,1,Band-2,Semarang
EMP-03950,Karyawan-03950,Mktg,CRM Analyst,2020-06-22,,1,Band-1,Jakarta
EMP-03951,Karyawan-03951,Marketing/Customer,Brand Manager,2022-05-27,,1,Band-3,Jakarta
EMP-03952,Karyawan-03952,MARKETING,Digital Marketer,2022-03-11,,1,Band-4,Bandung
EMP-03953,Karyawan-03953,Mktg,Customer Service,2025-04-12,,1,Band-1,Makassar
EMP-03954,Karyawan-03954,Marketing/Customer,Marketing Executive,2020-07-04,2025-05-16,0,Band-5,Jakarta
EMP-03955,Karyawan-03955,Marketing,Digital Marketer,2018-09-04,,1,Band-2,Semarang
EMP-03956,Karyawan-03956,MARKETING,Marketing Executive,2018-10-18,2025-11-08,0,Band-3,Jakarta
EMP-03957,Karyawan-03957,Marketing/Customer,Marketing Executive,2024-04-25,,1,Band-4,Bandung
EMP-03958,Karyawan-03958,Marketing,Marketing Executive,2022-07-05,,1,Band-1,Makassar
EMP-03959,Karyawan-03959,Marketing,CRM Analyst,2019-03-06,,1,Band-4,Jakarta
EMP-03960,Karyawan-03960,Marketing & Customer,Digital Marketer,2019-07-15,2025-06-11,0,Band-1,Bandung
EMP-03961,Karyawan-03961,Marketing,Customer Service,2024-01-17,,1,Band-3,Bandung
EMP-03962,Karyawan-03962,Marketing,Digital Marketer,2023-01-24,,1,Band-2,Bandung
EMP-03963,Karyawan-03963,Marketing/Customer,Customer Service,2022-08-21,,1,Band-1,Medan
EMP-03964,Karyawan-03964,Marketing,Digital Marketer,2024-08-15,,1,Band-1,Bandung
EMP-03965,Karyawan-03965,MARKETING,Marketing Executive,2019-05-16,2025-07-11,0,Band-2,Medan
EMP-03966,Karyawan-03966,Marketing & Customer,Brand Manager,2016-03-16,,1,Band-5,Lainnya
EMP-03967,Karyawan-03967,MARKETING,Marketing Executive,2022-07-15,,1,Band-3,Medan
EMP-03968,Karyawan-03968,Mktg,CRM Analyst,2021-01-19,2025-06-14,0,Band-1,Makassar
EMP-03969,Karyawan-03969,MARKETING,CRM Analyst,2017-08-28,,1,Band-2,Surabaya
EMP-03970,Karyawan-03970,Mktg,Digital Marketer,2023-08-22,,1,Band-1,Semarang
EMP-03971,Karyawan-03971,Marketing,Brand Manager,2024-11-07,,1,Band-1,Lainnya
EMP-03972,Karyawan-03972,Mktg,Digital Marketer,2023-06-08,,1,Band-2,Medan
EMP-03973,Karyawan-03973,Marketing/Customer,CRM Analyst,2023-11-24,2025-05-10,0,Band-2,Bandung
EMP-03974,Karyawan-03974,Marketing,Digital Marketer,2022-10-15,,1,Band-2,Bandung
EMP-03975,Karyawan-03975,MARKETING,Customer Service,2021-08-28,2025-08-10,0,Band-2,Surabaya
EMP-03976,Karyawan-03976,Marketing/Customer,Digital Marketer,2024-11-28,,1,Band-2,Medan
EMP-03977,Karyawan-03977,Marketing,CRM Analyst,2019-01-01,,1,Band-3,Jakarta
EMP-03978,Karyawan-03978,MARKETING,CRM Analyst,2025-01-18,,1,Band-4,Bandung
EMP-03979,Karyawan-03979,MARKETING,Digital Marketer,2025-02-24,,1,Band-1,Jakarta
EMP-03980,Karyawan-03980,Marketing & Customer,Digital Marketer,2024-07-02,,1,Band-4,Makassar
EMP-03981,Karyawan-03981,Marketing & Customer,Customer Service,2019-05-04,,1,Band-3,Makassar
EMP-03982,Karyawan-03982,Mktg,Brand Manager,2025-03-13,2025-05-01,0,Band-1,Medan
EMP-03983,Karyawan-03983,Marketing/Customer,CRM Analyst,2020-07-21,,1,Band-1,Surabaya
EMP-03984,Karyawan-03984,Marketing/Customer,Marketing Executive,2021-04-26,,1,Band-1,Semarang
EMP-03985,Karyawan-03985,Marketing/Customer,Brand Manager,2019-06-20,2025-08-03,0,Band-3,Lainnya
EMP-03986,Karyawan-03986,Mktg,Brand Manager,2024-11-11,2025-06-17,0,Band-3,Makassar
EMP-03987,Karyawan-03987,Marketing & Customer,Customer Service,2023-08-06,,1,Band-1,Lainnya
EMP-03988,Karyawan-03988,Mktg,Marketing Executive,2022-02-10,,1,Band-3,Jakarta
EMP-03989,Karyawan-03989,Marketing/Customer,Digital Marketer,2022-08-15,,1,Band-1,Jakarta
EMP-03990,Karyawan-03990,Marketing,Customer Service,2021-11-28,,1,Band-2,Bandung
EMP-03991,Karyawan-03991,Marketing,Brand Manager,2019-03-13,,1,Band-3,Lainnya
EMP-03992,Karyawan-03992,Marketing & Customer,Customer Service,2019-07-28,,1,Band-2,Jakarta
EMP-03993,Karyawan-03993,MARKETING,CRM Analyst,2024-01-18,2025-08-17,0,Band-1,Lainnya
EMP-03994,Karyawan-03994,MARKETING,Digital Marketer,2019-05-11,,1,Band-2,Lainnya
EMP-03995,Karyawan-03995,Marketing/Customer,Digital Marketer,2021-03-25,,1,Band-1,Makassar
EMP-03996,Karyawan-03996,Marketing & Customer,CRM Analyst,2023-07-12,,1,Band-1,Semarang
EMP-03997,Karyawan-03997,Marketing/Customer,Brand Manager,2021-03-14,,1,Band-3,Makassar
EMP-03998,Karyawan-03998,Marketing/Customer,Digital Marketer,2024-04-06,,1,Band-1,Semarang
EMP-03999,Karyawan-03999,Mktg,Marketing Executive,2021-01-07,,1,Band-3,Surabaya
EMP-04000,Karyawan-04000,Mktg,Brand Manager,2025-07-17,,1,Band-1,Medan
EMP-04001,Karyawan-04001,Mktg,Customer Service,2022-07-21,2025-08-06,0,Band-5,Medan
EMP-04002,Karyawan-04002,Marketing/Customer,Brand Manager,2023-05-23,2025-09-26,0,Band-2,Surabaya
EMP-04003,Karyawan-04003,Marketing & Customer,Marketing Executive,2023-04-02,,1,Band-3,Semarang
EMP-04004,Karyawan-04004,Mktg,Digital Marketer,2024-12-06,,1,Band-2,Bandung
EMP-04005,Karyawan-04005,MARKETING,Brand Manager,2019-04-21,,1,Band-4,Bandung
EMP-04006,Karyawan-04006,Marketing,Brand Manager,2020-10-24,2025-09-05,0,Band-4,Medan
EMP-04007,Karyawan-04007,Marketing/Customer,Brand Manager,2021-04-27,,1,Band-2,Makassar
EMP-04008,Karyawan-04008,Marketing,Brand Manager,2019-11-19,2025-07-22,0,Band-3,Semarang
EMP-04009,Karyawan-04009,MARKETING,Brand Manager,2023-11-24,,1,Band-3,Makassar
EMP-04010,Karyawan-04010,Mktg,Customer Service,2022-03-26,,1,Band-3,Medan
EMP-04011,Karyawan-04011,Mktg,Brand Manager,2019-06-13,2025-08-18,0,Band-1,Semarang
EMP-04012,Karyawan-04012,Mktg,CRM Analyst,2025-12-10,,1,Band-3,Bandung
EMP-04013,Karyawan-04013,Marketing/Customer,Customer Service,2021-04-24,2025-06-06,0,Band-5,Makassar
EMP-04014,Karyawan-04014,Mktg,Customer Service,2018-11-28,,1,Band-1,Surabaya
EMP-04015,Karyawan-04015,Marketing,Brand Manager,2017-11-01,,1,Band-3,Makassar
EMP-04016,Karyawan-04016,Marketing & Customer,Brand Manager,2019-12-15,,1,Band-3,Bandung
EMP-04017,Karyawan-04017,Marketing & Customer,Digital Marketer,2024-06-28,,1,Band-2,Lainnya
EMP-04018,Karyawan-04018,Mktg,CRM Analyst,2020-11-02,,1,Band-1,Bandung
EMP-04019,Karyawan-04019,MARKETING,Digital Marketer,2020-12-05,,1,Band-1,Bandung
EMP-04020,Karyawan-04020,Mktg,Digital Marketer,2024-08-24,,1,Band-2,Medan
EMP-04021,Karyawan-04021,Marketing & Customer,Customer Service,2024-04-01,,1,Band-3,Bandung
EMP-04022,Karyawan-04022,Marketing/Customer,Brand Manager,2020-09-17,,1,Band-2,Surabaya
EMP-04023,Karyawan-04023,Marketing/Customer,CRM Analyst,2017-01-08,,1,Band-4,Bandung
EMP-04024,Karyawan-04024,Marketing & Customer,CRM Analyst,2017-01-01,,1,Band-4,Jakarta
EMP-04025,Karyawan-04025,Marketing/Customer,Customer Service,2022-01-08,,1,Band-2,Medan
EMP-04026,Karyawan-04026,Marketing,Brand Manager,2020-05-19,,1,Band-1,Lainnya
EMP-04027,Karyawan-04027,Marketing/Customer,Marketing Executive,2025-12-10,,1,Band-2,Medan
EMP-04028,Karyawan-04028,Marketing/Customer,CRM Analyst,2022-06-10,,1,Band-5,Bandung
EMP-04029,Karyawan-04029,MARKETING,CRM Analyst,2019-06-04,2025-05-17,0,Band-1,Medan
EMP-04030,Karyawan-04030,MARKETING,CRM Analyst,2022-08-13,,1,Band-1,Medan
EMP-04031,Karyawan-04031,Marketing/Customer,Marketing Executive,2017-04-21,,1,Band-3,Surabaya
EMP-04032,Karyawan-04032,Marketing/Customer,Brand Manager,2018-09-18,2025-06-14,0,Band-1,Jakarta
EMP-04033,Karyawan-04033,Mktg,Marketing Executive,2016-01-09,,1,Band-3,Medan
EMP-04034,Karyawan-04034,Mktg,CRM Analyst,2023-10-15,2025-08-17,0,Band-2,Semarang
EMP-04035,Karyawan-04035,Marketing,CRM Analyst,2017-05-14,,1,Band-3,Semarang
EMP-04036,Karyawan-04036,Marketing,Marketing Executive,2015-12-28,,1,Band-2,Jakarta
EMP-04037,Karyawan-04037,Mktg,Customer Service,2018-09-06,,1,Band-3,Surabaya
EMP-04038,Karyawan-04038,Mktg,Brand Manager,2023-04-05,,1,Band-5,Medan
EMP-04039,Karyawan-04039,Marketing & Customer,Customer Service,2018-06-14,2025-10-04,0,Band-1,Makassar
EMP-04040,Karyawan-04040,Mktg,Brand Manager,2019-10-10,,1,Band-4,Jakarta
EMP-04041,Karyawan-04041,Marketing,Digital Marketer,2020-01-15,,1,Band-1,Bandung
EMP-04042,Karyawan-04042,Marketing,Customer Service,2023-10-01,,1,Band-2,Surabaya
EMP-04043,Karyawan-04043,Mktg,CRM Analyst,2023-06-03,,1,Band-3,Surabaya
EMP-04044,Karyawan-04044,Marketing,Digital Marketer,2020-04-04,,1,Band-2,Lainnya
EMP-04045,Karyawan-04045,Marketing & Customer,Customer Service,2020-04-09,,1,Band-2,Medan
EMP-04046,Karyawan-04046,Mktg,Customer Service,2017-04-06,,1,Band-3,Makassar
EMP-04047,Karyawan-04047,Mktg,Digital Marketer,2021-05-26,,1,Band-1,Jakarta
EMP-04048,Karyawan-04048,Marketing,Marketing Executive,2025-12-03,,1,Band-2,Makassar
EMP-04049,Karyawan-04049,Marketing/Customer,Brand Manager,2020-09-07,,1,Band-3,Lainnya
EMP-04050,Karyawan-04050,Marketing & Customer,Marketing Executive,2018-01-17,,1,Band-2,Jakarta
EMP-04051,Karyawan-04051,Marketing,Marketing Executive,2017-05-03,,1,Band-1,Jakarta
EMP-04052,Karyawan-04052,Marketing,Marketing Executive,2021-05-14,,1,Band-2,Makassar
